building_id,timestamp,meter_reading,anomaly,s_no
1147,2016-01-03 20:00:00,-0.36371979402705135,0,1
1147,2016-01-03 21:00:00,-0.30159752512089066,0,1
1147,2016-01-03 22:00:00,-0.5893355937407183,0,1
1147,2016-01-03 23:00:00,-0.8042289196431849,0,1
1147,2016-01-04 00:00:00,-1.0,0,1
1147,2016-01-04 01:00:00,-0.7210187851867673,0,1
1147,2016-01-04 02:00:00,-0.7087077967368707,0,1
1147,2016-01-04 03:00:00,-0.9727182622450784,0,1
1147,2016-01-04 04:00:00,-0.7592265669061675,0,1
1147,2016-01-04 05:00:00,-0.705323860090572,0,1
1147,2016-01-04 06:00:00,-0.9202672442274513,0,1
1147,2016-01-04 07:00:00,-0.7594968813719961,0,1
1147,2016-01-04 08:00:00,-0.5710409776706902,0,1
1147,2016-01-04 09:00:00,-0.6805283479781479,0,1
1147,2016-01-04 10:00:00,-0.6467857607683606,0,1
1147,2016-01-04 11:00:00,-0.45446202415476666,0,1
1147,2016-01-04 12:00:00,-0.5029284067131429,0,1
1147,2016-01-04 13:00:00,-0.6590934120026297,0,1
1147,2016-01-04 14:00:00,-0.4159939396164205,0,1
1147,2016-01-04 15:00:00,-0.3365715448972304,0,1
1147,2016-01-04 16:00:00,-0.544359938728721,0,1
1147,2016-01-04 17:00:00,-0.5552492733212973,0,1
1147,2016-01-04 18:00:00,-0.399134326266223,0,1
1147,2016-01-04 19:00:00,-0.16312643708847974,0,1
1147,2016-01-04 20:00:00,-0.32226490150208076,0,1
1147,2016-01-04 21:00:00,-0.33529005409626544,0,1
1147,2016-01-04 22:00:00,-0.3445207925219672,0,1
1147,2016-01-04 23:00:00,-0.8515806721819716,0,1
1147,2016-01-05 00:00:00,-0.9254632889594896,0,1
1147,2016-01-05 01:00:00,-0.691794787936633,0,1
1147,2016-01-05 02:00:00,-0.7385091322905647,0,1
1147,2016-01-05 03:00:00,-0.9897447363766515,0,1
1147,2016-01-05 04:00:00,-0.6951687129360489,0,1
1147,2016-01-05 05:00:00,-0.6987261847949782,0,1
1147,2016-01-05 06:00:00,-0.9930452426322622,0,1
1147,2016-01-05 07:00:00,-0.683778795999346,0,1
1147,2016-01-05 08:00:00,-0.5289219792358444,0,1
1147,2016-01-05 09:00:00,-0.7150151342728708,0,1
1147,2016-01-05 10:00:00,-0.23511017817394242,0,1
1147,2016-01-05 11:00:00,-0.13553767549582674,0,1
1147,2016-01-05 12:00:00,-0.5033956169009949,0,1
1147,2016-01-05 13:00:00,-0.6352990645784596,0,1
1147,2016-01-05 14:00:00,-0.3559140466742977,0,1
1147,2016-01-05 15:00:00,-0.3404727499657936,0,1
1147,2016-01-05 16:00:00,-0.28864245405488387,0,1
1147,2016-01-05 17:00:00,-0.5422040974333475,0,1
1147,2016-01-05 18:00:00,-0.4754464360205707,0,1
1147,2016-01-05 19:00:00,-0.09260773366349517,0,1
1147,2016-01-05 20:00:00,-0.37385825510343695,0,1
1147,2016-01-05 21:00:00,-0.39750576503999646,0,1
1147,2016-01-05 22:00:00,-0.6048870185649305,0,1
1147,2016-01-05 23:00:00,-0.9894343753232928,0,1
1147,2016-01-06 00:00:00,-0.8597334899599869,0,1
1147,2016-01-06 01:00:00,-0.7067822233197953,0,1
1147,2016-01-06 02:00:00,-0.8777778148579515,0,1
1147,2016-01-06 03:00:00,-0.8644890222291932,0,1
1147,2016-01-06 04:00:00,-0.7038688340769762,0,1
1147,2016-01-06 05:00:00,-0.8521947198574341,0,1
1147,2016-01-06 06:00:00,-0.9012985106006655,0,1
1147,2016-01-06 07:00:00,-0.6977684039098818,0,1
1147,2016-01-06 08:00:00,-0.7474061491535153,0,1
1147,2016-01-06 09:00:00,-0.7297723017777348,0,1
1147,2016-01-06 10:00:00,-0.4998047728857904,0,1
1147,2016-01-06 11:00:00,-0.5153161511224725,0,1
1147,2016-01-06 12:00:00,-0.5355496894720859,0,1
1147,2016-01-06 13:00:00,-0.31790983510817583,0,1
1147,2016-01-06 14:00:00,-0.32007902526605947,0,1
1147,2016-01-06 15:00:00,-0.5944381964351863,0,1
1147,2016-01-06 16:00:00,-0.49270651524606957,0,1
1147,2016-01-06 17:00:00,-0.5151359414785868,0,1
1147,2016-01-06 18:00:00,-0.4689522144094296,0,1
1147,2016-01-06 19:00:00,-0.6584459921708922,0,1
1147,2016-01-06 20:00:00,-0.5345551992150869,0,1
1147,2016-01-06 21:00:00,-0.5859883664663226,0,1
1147,2016-01-06 22:00:00,-0.978852064568448,0,1
1147,2016-01-06 23:00:00,-0.7579951343396152,0,1
1147,2016-01-07 00:00:00,-0.72667870289103,0,1
1147,2016-01-07 01:00:00,-0.9904855982459595,0,1
1147,2016-01-07 02:00:00,-0.6915778689208446,0,1
1147,2016-01-07 03:00:00,-0.776236354959603,0,1
1147,2016-01-07 04:00:00,-0.9561089400669446,0,1
1147,2016-01-07 05:00:00,-0.6874196982489629,0,1
1147,2016-01-07 06:00:00,-0.8307397605881508,0,1
1147,2016-01-07 07:00:00,-0.8237983520829232,0,1
1147,2016-01-07 08:00:00,-0.5410227231012077,0,1
1147,2016-01-07 09:00:00,-0.7193768750980307,0,1
1147,2016-01-07 10:00:00,-0.5809625197312875,0,1
1147,2016-01-07 11:00:00,-0.40517468655202216,0,1
1147,2016-01-07 12:00:00,-0.524466796373114,0,1
1147,2016-01-07 13:00:00,-0.4361974430253862,0,1
1147,2016-01-07 14:00:00,-0.35558366232717387,0,1
1147,2016-01-07 15:00:00,-0.5591504783898602,0,1
1147,2016-01-07 16:00:00,-0.4878341804299001,0,1
1147,2016-01-07 17:00:00,-0.37439554681946663,0,1
1147,2016-01-07 18:00:00,-0.2904111783374659,0,1
1147,2016-01-07 19:00:00,-0.3306546615896493,0,1
1147,2016-01-07 20:00:00,-0.3069737794968147,0,1
1147,2016-01-07 21:00:00,-0.3435329766962233,0,1
1147,2016-01-07 22:00:00,-0.6730296244631255,0,1
1147,2016-01-07 23:00:00,-0.937714207528091,0,1
1147,2016-01-08 00:00:00,-0.8685404020009946,0,1
1147,2016-01-08 01:00:00,-0.6794203923898134,0,1
1147,2016-01-08 02:00:00,-0.9395196411825757,0,1
1147,2016-01-08 03:00:00,-0.7884672502344394,0,1
1147,2016-01-08 04:00:00,-0.7032981702046714,0,1
1147,2016-01-08 05:00:00,-0.9951076418900655,0,1
1147,2016-01-08 06:00:00,-0.7039489272520365,0,1
1147,2016-01-08 07:00:00,-0.6095123994246641,0,1
1147,2016-01-08 08:00:00,-0.6416497859176176,0,1
1147,2016-01-08 09:00:00,-0.3649211916529562,0,1
1147,2016-01-08 10:00:00,-0.14165812895668617,0,1
1147,2016-01-08 11:00:00,-0.04568648194065761,0,1
1147,2016-01-08 12:00:00,-0.008403108950078675,0,1
1147,2016-01-08 13:00:00,-0.30812178167267923,0,1
1147,2016-01-08 14:00:00,-0.317923183970686,0,1
1147,2016-01-08 15:00:00,-0.18555586332099672,0,1
1147,2016-01-08 16:00:00,-0.12617678566065194,0,1
1147,2016-01-08 17:00:00,-0.2265268595799781,0,1
1147,2016-01-08 18:00:00,-0.2128309266446632,0,1
1147,2016-01-08 19:00:00,-0.3938081301247117,0,1
1147,2016-01-08 20:00:00,-0.23478646825807348,0,1
1147,2016-01-08 21:00:00,-0.42024555232587246,0,1
1147,2016-01-08 22:00:00,-0.5248872855421808,0,1
1147,2016-01-08 23:00:00,-0.6879002572993249,0,1
1147,2016-01-09 00:00:00,-0.9218490844348927,0,1
1147,2016-01-09 01:00:00,-0.8112137119515703,0,1
1147,2016-01-09 02:00:00,-0.6988963827919814,0,1
1147,2016-01-09 03:00:00,-0.8388859039349109,0,1
1147,2016-01-09 04:00:00,-0.8678896449536294,0,1
1147,2016-01-09 05:00:00,-0.6937070124911981,0,1
1147,2016-01-09 06:00:00,-0.7931960847786258,0,1
1147,2016-01-09 07:00:00,-0.8251032033932808,0,1
1147,2016-01-09 08:00:00,-0.20710426462785048,0,1
1147,2016-01-09 09:00:00,-0.26742443709515407,0,1
1147,2016-01-09 10:00:00,-0.20701749702153505,0,1
1147,2016-01-09 11:00:00,-0.0916332667002614,0,1
1147,2016-01-09 12:00:00,-0.1875381694037398,0,1
1147,2016-01-09 13:00:00,-0.18537899089273846,0,1
1147,2016-01-09 14:00:00,-0.6060216718782852,0,1
1147,2016-01-09 15:00:00,-0.5649038381316932,0,1
1147,2016-01-09 16:00:00,-0.30950338894246976,0,1
1147,2016-01-09 17:00:00,-0.27063483852882186,0,1
1147,2016-01-09 18:00:00,-0.27829708560959243,0,1
1147,2016-01-09 19:00:00,-0.19475322959042352,0,1
1147,2016-01-09 20:00:00,-0.24235861051690133,0,1
1147,2016-01-09 21:00:00,-0.20202502244277498,0,1
1147,2016-01-09 22:00:00,-0.611150972297773,0,1
1147,2016-01-09 23:00:00,-0.9534358303493065,0,1
1147,2016-01-10 00:00:00,-0.88491945630083,0,1
1147,2016-01-10 01:00:00,-0.7069524213167986,0,1
1147,2016-01-10 02:00:00,-0.8655636056612526,0,1
1147,2016-01-10 03:00:00,-0.869544903904876,0,1
1147,2016-01-10 04:00:00,-0.7055140813813403,0,1
1147,2016-01-10 05:00:00,-0.851530613947559,0,1
1147,2016-01-10 06:00:00,-0.8916439457902693,0,1
1147,2016-01-10 07:00:00,-0.44087288211953235,0,1
1147,2016-01-10 08:00:00,-0.24753463195517444,0,1
1147,2016-01-10 09:00:00,-0.16712442141024064,0,1
1147,2016-01-10 10:00:00,-0.12473510850956615,0,1
1147,2016-01-10 11:00:00,-0.22720765156799083,0,1
1147,2016-01-10 12:00:00,-0.10030001568491342,0,1
1147,2016-01-10 13:00:00,-0.20987749081431395,0,1
1147,2016-01-10 14:00:00,-0.19805039863040674,0,1
1147,2016-01-10 15:00:00,-0.5127598439517973,0,1
1147,2016-01-10 16:00:00,-0.34199118307631216,0,1
1147,2016-01-10 17:00:00,-0.6575783161077388,0,1
1147,2016-01-10 18:00:00,-0.5623208332359979,0,1
1147,2016-01-10 19:00:00,-0.27032114025983567,0,1
1147,2016-01-10 20:00:00,-0.38589225465625,0,1
1147,2016-01-10 21:00:00,-0.4419040817484339,0,1
1147,2016-01-10 22:00:00,-0.35726561900344067,0,1
1147,2016-01-10 23:00:00,-0.5084815335173252,0,1
1147,2016-01-11 00:00:00,-0.6716246566839423,0,1
1147,2016-01-11 01:00:00,-0.8790159218557588,0,1
1147,2016-01-11 02:00:00,-0.9890238978011087,0,1
1147,2016-01-11 03:00:00,-0.7008152817778015,0,1
1147,2016-01-11 04:00:00,-0.8325752291832832,0,1
1147,2016-01-11 05:00:00,-0.9350210745166878,0,1
1147,2016-01-11 06:00:00,-0.695312213208032,0,1
1147,2016-01-11 07:00:00,-0.8257706465187835,0,1
1147,2016-01-11 08:00:00,-0.6764736309907191,0,1
1147,2016-01-11 09:00:00,-0.513330507824102,0,1
1147,2016-01-11 10:00:00,-0.6158964929200971,0,1
1147,2016-01-11 11:00:00,-0.5052444343586372,0,1
1147,2016-01-11 12:00:00,-0.42690329750276157,0,1
1147,2016-01-11 13:00:00,-0.466412593316892,0,1
1147,2016-01-11 14:00:00,0.017733963844605904,0,1
1147,2016-01-11 15:00:00,-0.13608164164311143,0,1
1147,2016-01-11 16:00:00,-0.44059923043807636,0,1
1147,2016-01-11 17:00:00,-0.47077433414205183,0,1
1147,2016-01-11 18:00:00,-0.2602460862803728,0,1
1147,2016-01-11 19:00:00,-0.5781559213885488,0,1
1147,2016-01-11 20:00:00,-0.4627049467547246,0,1
1147,2016-01-11 21:00:00,-0.20510527246696986,0,1
1147,2016-01-11 22:00:00,-0.2948463379064311,0,1
1147,2016-01-11 23:00:00,-0.5991470076856076,0,1
1147,2016-01-12 00:00:00,-0.3275176788997868,0,1
1147,2016-01-12 01:00:00,-0.6380222325305105,0,1
1147,2016-01-12 02:00:00,-0.9817554421643846,0,1
1147,2016-01-12 03:00:00,-0.8315907505731668,0,1
1147,2016-01-12 04:00:00,-0.6915044501770393,0,1
1147,2016-01-12 05:00:00,-0.9523445608391096,0,1
1147,2016-01-12 06:00:00,-0.7924986067124755,0,1
1147,2016-01-12 07:00:00,-0.5956362568454636,0,1
1147,2016-01-12 08:00:00,-0.8074159605674602,0,1
1147,2016-01-12 09:00:00,-0.5433053785904269,0,1
1147,2016-01-12 10:00:00,-0.4735408858972604,0,1
1147,2016-01-12 11:00:00,-0.7111105919886802,0,1
1147,2016-01-12 12:00:00,-0.393244140683662,0,1
1147,2016-01-12 13:00:00,-0.18855602017013118,0,1
1147,2016-01-12 14:00:00,-0.1637071126076669,0,1
1147,2016-01-12 15:00:00,-0.14262592148866515,0,1
1147,2016-01-12 16:00:00,-0.25051810272617137,0,1
1147,2016-01-12 17:00:00,-0.2747529626131733,0,1
1147,2016-01-12 18:00:00,-0.23623148262478677,0,1
1147,2016-01-12 19:00:00,-0.3034863891660632,0,1
1147,2016-01-12 20:00:00,-0.27831377168772997,0,1
1147,2016-01-12 21:00:00,-0.2929674855081411,0,1
1147,2016-01-12 22:00:00,-0.36058948576844385,0,1
1147,2016-01-12 23:00:00,-0.5765640695342249,0,1
1147,2016-01-13 00:00:00,-0.49805273468134603,0,1
1147,2016-01-13 01:00:00,-0.422251218918008,0,1
1147,2016-01-13 02:00:00,-0.7253605027181621,0,1
1147,2016-01-13 03:00:00,-0.9899649926080674,0,1
1147,2016-01-13 04:00:00,-0.8411318500522273,0,1
1147,2016-01-13 05:00:00,-0.7058444657284642,0,1
1147,2016-01-13 06:00:00,-0.9826331298744206,0,1
1147,2016-01-13 07:00:00,-0.6799543468902156,0,1
1147,2016-01-13 08:00:00,-0.5382528341303716,0,1
1147,2016-01-13 09:00:00,-0.8818692412172828,0,1
1147,2016-01-13 10:00:00,-0.5166710606672429,0,1
1147,2016-01-13 11:00:00,-0.4108312670406573,0,1
1147,2016-01-13 12:00:00,-0.525447937767603,0,1
1147,2016-01-13 13:00:00,-0.3159041685160403,0,1
1147,2016-01-13 14:00:00,-0.1729845720521539,0,1
1147,2016-01-13 15:00:00,-0.16475166109907857,0,1
1147,2016-01-13 16:00:00,-0.14684749925746943,0,1
1147,2016-01-13 17:00:00,-0.19501353240936947,0,1
1147,2016-01-13 18:00:00,-0.19957550617218034,0,1
1147,2016-01-13 19:00:00,-0.22619981244848175,0,1
1147,2016-01-13 20:00:00,-0.3881949334392343,0,1
1147,2016-01-13 21:00:00,-0.5351125142248817,0,1
1147,2016-01-13 22:00:00,-0.4678275727429576,0,1
1147,2016-01-13 23:00:00,-0.5363139118507864,0,1
1147,2016-01-14 00:00:00,-0.7994733873739783,0,1
1147,2016-01-14 01:00:00,-0.9824829551711824,0,1
1147,2016-01-14 02:00:00,-0.7517812388411853,0,1
1147,2016-01-14 03:00:00,-0.721692902743525,0,1
1147,2016-01-14 04:00:00,-0.9363960073552233,0,1
1147,2016-01-14 05:00:00,-0.831871076685878,0,1
1147,2016-01-14 06:00:00,-0.7208819593460393,0,1
1147,2016-01-14 07:00:00,-0.8100690469913333,0,1
1147,2016-01-14 08:00:00,-0.7467553921061502,0,1
1147,2016-01-14 09:00:00,-0.5465658382585074,0,1
1147,2016-01-14 10:00:00,-0.48506762867469155,0,1
1147,2016-01-14 11:00:00,-0.675152093602224,0,1
1147,2016-01-14 12:00:00,-0.23117893816473167,0,1
1147,2016-01-14 13:00:00,-0.3391945963804559,0,1
1147,2016-01-14 14:00:00,-0.12145796276334797,0,1
1147,2016-01-14 15:00:00,-0.026771143763911986,0,1
1147,2016-01-14 16:00:00,-0.11119268749311706,0,1
1147,2016-01-14 17:00:00,-0.16951053058391252,0,1
1147,2016-01-14 18:00:00,-0.26249203239768937,0,1
1147,2016-01-14 19:00:00,-0.5573817541072783,0,1
1147,2016-01-14 20:00:00,-0.42980000066744317,0,1
1147,2016-01-14 21:00:00,-0.38750746701996663,0,1
1147,2016-01-14 22:00:00,-0.2679083333611434,0,1
1147,2016-01-14 23:00:00,-0.3784969848256804,0,1
1147,2016-01-15 00:00:00,-0.6700661769858935,0,1
1147,2016-01-15 01:00:00,-0.8502557975778489,0,1
1147,2016-01-15 02:00:00,-0.9843484587069624,0,1
1147,2016-01-15 03:00:00,-0.7533430557548615,0,1
1147,2016-01-15 04:00:00,-0.7496821302114793,0,1
1147,2016-01-15 05:00:00,-0.9246490083463763,0,1
1147,2016-01-15 06:00:00,-0.8534661990115167,0,1
1147,2016-01-15 07:00:00,-0.5654311182008404,0,1
1147,2016-01-15 08:00:00,-0.5405588501289835,0,1
1147,2016-01-15 09:00:00,-0.6773346326226177,0,1
1147,2016-01-15 10:00:00,-0.5119655866324491,0,1
1147,2016-01-15 11:00:00,-0.1906718148779747,0,1
1147,2016-01-15 12:00:00,-0.12837267354355564,0,1
1147,2016-01-15 13:00:00,-0.12139455566642521,0,1
1147,2016-01-15 14:00:00,-0.17440622590947474,0,1
1147,2016-01-15 15:00:00,-0.4300870012114092,0,1
1147,2016-01-15 16:00:00,-0.23725555534985898,0,2
1147,2016-01-15 17:00:00,0.15107898130835373,0,2
1147,2016-01-15 18:00:00,0.4406174599354522,0,2
1147,2016-01-15 19:00:00,0.3514603427316092,0,2
1147,2016-01-15 20:00:00,0.40933409852453884,0,2
1147,2016-01-15 21:00:00,0.8611980179079426,0,2
1147,2016-01-15 22:00:00,0.8338578595627304,0,2
1147,2016-01-15 23:00:00,0.6125633288285788,0,2
1147,2016-01-16 00:00:00,-0.5475066491413196,0,2
1147,2016-01-16 01:00:00,-0.894891114525674,0,2
1147,2016-01-16 02:00:00,-0.9674300066028596,0,2
1147,2016-01-16 03:00:00,-0.6717329729529593,0,2
1147,2016-01-16 04:00:00,-0.6933125991200302,0,2
1147,2016-01-16 05:00:00,-0.8786061178271037,0,2
1147,2016-01-16 06:00:00,-0.7767307822845894,0,2
1147,2016-01-16 07:00:00,-0.6638990194444958,0,2
1147,2016-01-16 08:00:00,-0.7030009071218319,0,2
1147,2016-01-16 09:00:00,-0.292793626697768,0,2
1147,2016-01-16 10:00:00,-0.10034803858044683,0,2
1147,2016-01-16 11:00:00,-0.09547920099228024,0,2
1147,2016-01-16 12:00:00,-0.1014495436621804,0,2
1147,2016-01-16 13:00:00,-0.03306366514245518,0,2
1147,2016-01-16 14:00:00,-0.03990101881506447,0,2
1147,2016-01-16 15:00:00,-0.07516152322417025,0,2
1147,2016-01-16 16:00:00,0.1727912817569779,0,2
1147,2016-01-16 17:00:00,0.35432055340602653,0,2
1147,2016-01-16 18:00:00,0.4318393592140748,0,2
1147,2016-01-16 19:00:00,1.0,0,2
1147,2016-01-16 20:00:00,0.7986868331574628,0,2
1147,2016-01-16 21:00:00,0.931731368519787,0,2
1147,2016-01-16 22:00:00,0.8891151551054914,0,2
1147,2016-01-16 23:00:00,-0.09112254783987761,0,2
1147,2016-01-17 00:00:00,-0.4205620452820409,0,2
1147,2016-01-17 01:00:00,-0.6136740902555369,0,2
1147,2016-01-17 02:00:00,-0.6808751565865068,0,2
1147,2016-01-17 03:00:00,-0.7027880111816651,0,2
1147,2016-01-17 04:00:00,-0.900531314215895,0,2
1147,2016-01-17 05:00:00,-0.7742007145898513,0,2
1147,2016-01-17 06:00:00,-0.6938988343175914,0,2
1147,2016-01-17 07:00:00,-0.8094272790664667,0,2
1147,2016-01-17 08:00:00,-0.8117135963369557,0,2
1147,2016-01-17 09:00:00,-0.6679347859624438,0,2
1147,2016-01-17 10:00:00,-0.4800001234179364,0,2
1147,2016-01-17 11:00:00,-0.4090101264416758,0,2
1147,2016-01-17 12:00:00,-0.31029429006917575,0,2
1147,2016-01-17 13:00:00,-0.4080659792287613,0,2
1147,2016-01-17 14:00:00,-0.4119783278103806,0,2
1147,2016-01-17 15:00:00,-0.35210211600051844,0,2
1147,2016-01-17 16:00:00,-0.2881068305656861,0,2
1147,2016-01-17 17:00:00,-0.3798618953292482,0,2
1147,2016-01-17 18:00:00,-0.42041394375844643,0,2
1147,2016-01-17 19:00:00,-0.4402502915748745,0,2
1147,2016-01-17 20:00:00,-0.4758378535152513,0,2
1147,2016-01-17 21:00:00,-0.40061770677132513,0,2
1147,2016-01-17 22:00:00,-0.49923789424317033,0,2
1147,2016-01-17 23:00:00,-0.5041221590733782,0,2
1147,2016-01-18 00:00:00,-0.6346520539830054,0,2
1147,2016-01-18 01:00:00,-0.7667092458547,0,2
1147,2016-01-18 02:00:00,-0.9434313888837464,0,2
1147,2016-01-18 03:00:00,-0.8316918747801618,0,2
1147,2016-01-18 04:00:00,-0.7342657558422966,0,2
1147,2016-01-18 05:00:00,-0.8984918328180634,0,2
1147,2016-01-18 06:00:00,-0.8323984424656434,0,2
1147,2016-01-18 07:00:00,-0.7048151507858638,0,2
1147,2016-01-18 08:00:00,-0.7925190217894367,0,2
1147,2016-01-18 09:00:00,-0.6548648265052359,0,2
1147,2016-01-18 10:00:00,-0.36832848917933236,0,2
1147,2016-01-18 11:00:00,-0.49617712942221903,0,2
1147,2016-01-18 12:00:00,-0.7278943048793282,0,2
1147,2016-01-18 13:00:00,-0.5378029138974767,0,2
1147,2016-01-18 14:00:00,-0.2563297974094575,0,2
1147,2016-01-18 15:00:00,-0.23338023214913828,0,2
1147,2016-01-18 16:00:00,-0.24670936927263643,0,2
1147,2016-01-18 17:00:00,-0.11230106571388021,0,2
1147,2016-01-18 18:00:00,-0.26954477294185175,0,2
1147,2016-01-18 19:00:00,-0.3353543020407157,0,2
1147,2016-01-18 20:00:00,-0.3503557522014674,0,2
1147,2016-01-18 21:00:00,-0.36109928355887966,0,2
1147,2016-01-18 22:00:00,-0.7223343268477207,0,2
1147,2016-01-18 23:00:00,-0.8845641187033711,0,2
1147,2016-01-19 00:00:00,-0.9041042634726104,0,2
1147,2016-01-19 01:00:00,-0.7381133100073434,0,2
1147,2016-01-19 02:00:00,-0.800522674960352,0,2
1147,2016-01-19 03:00:00,-0.9520274481490395,0,2
1147,2016-01-19 04:00:00,-0.7128157185083708,0,2
1147,2016-01-19 05:00:00,-0.7315135358621669,0,2
1147,2016-01-19 06:00:00,-0.9425273525001389,0,2
1147,2016-01-19 07:00:00,-0.6686074137154353,0,2
1147,2016-01-19 08:00:00,-0.584180288921389,0,2
1147,2016-01-19 09:00:00,-0.6786505482841821,0,2
1147,2016-01-19 10:00:00,-0.5042363206644822,0,2
1147,2016-01-19 11:00:00,-0.3906671356548247,0,2
1147,2016-01-19 12:00:00,-0.483036204651622,0,2
1147,2016-01-19 13:00:00,-0.5652232939013027,0,2
1147,2016-01-19 14:00:00,-0.11118413339010547,0,2
1147,2016-01-19 15:00:00,-0.1705543316610203,0,2
1147,2016-01-19 16:00:00,-0.20001110761426966,0,2
1147,2016-01-19 17:00:00,-0.36273148576682657,0,2
1147,2016-01-19 18:00:00,-0.4672325379047336,0,2
1147,2016-01-19 19:00:00,-0.6009311883295999,0,2
1147,2016-01-19 20:00:00,-0.32780112433739994,0,2
1147,2016-01-19 21:00:00,-0.338982789368779,0,2
1147,2016-01-19 22:00:00,-0.45602618928608896,0,2
1147,2016-01-19 23:00:00,-0.4693337282707295,0,2
1147,2016-01-20 00:00:00,-0.6604618299177419,0,2
1147,2016-01-20 01:00:00,-0.842589678557985,0,2
1147,2016-01-20 02:00:00,-0.9428081283052866,0,2
1147,2016-01-20 03:00:00,-0.7230594072236518,0,2
1147,2016-01-20 04:00:00,-0.7312821272315506,0,2
1147,2016-01-20 05:00:00,-0.9680686944233605,0,2
1147,2016-01-20 06:00:00,-0.7287829140208946,0,2
1147,2016-01-20 07:00:00,-0.5630017710473862,0,2
1147,2016-01-20 08:00:00,-0.6106194963314018,0,2
1147,2016-01-20 09:00:00,-0.6036957501033625,0,2
1147,2016-01-20 10:00:00,-0.3207909855539306,0,2
1147,2016-01-20 11:00:00,-0.3921358090971361,0,2
